,CustID,MonthSal,GeoLivArea,Children,CustMonVal,Client Tenure,Total Premium,EducDeg_BSc/MSc,EducDeg_High School,EducDeg_PhD,Customer_Category_Bronze,Customer_Category_Diamond,Customer_Category_Gold,Customer_Category_Silver
4590,4616.0,1981.0,3.0,1.0,-11.22,38.0,647.1199999999999,0,0,1,1,0,0,0
4591,4617.0,2187.0,1.0,1.0,185.15,33.0,793.16,0,1,0,0,0,0,1
4592,4618.0,3488.0,3.0,1.0,2.56,35.0,1136.32,1,0,0,0,1,0,0
4593,4619.0,701.0,2.0,1.0,182.37,22.0,837.5999999999999,0,1,0,0,0,1,0
4594,4620.0,789.0,1.0,1.0,268.39,21.0,1069.88,0,0,0,0,1,0,0
4595,4621.0,2344.0,4.0,1.0,371.53,36.0,599.79,1,0,0,1,0,0,0
4596,4622.0,1172.0,3.0,1.0,-11.22,19.0,1267.0,0,1,0,0,1,0,0
4597,4623.0,579.0,1.0,1.0,28.9,21.0,865.8399999999999,1,0,0,0,0,1,0
4598,4624.0,1987.0,4.0,1.0,-47.44,23.0,601.56,1,0,0,1,0,0,0
4599,4625.0,3961.0,4.0,1.0,-61.66,34.0,544.56,1,0,0,1,0,0,0
4600,4626.0,2388.4,4.0,1.0,414.86,35.0,578.9999999999999,1,0,0,1,0,0,0
4601,4627.0,2817.0,4.0,1.0,-76.9,27.0,582.56,1,0,0,1,0,0,0
4602,4628.0,2959.0,1.0,0.0,670.47,38.0,1197.12,0,1,0,0,1,0,0
4603,4629.0,3179.0,4.0,1.0,94.69,22.0,764.9200000000001,1,0,0,0,0,0,1
4604,4630.0,3374.0,3.0,1.0,-25.0,21.0,729.6799999999998,0,0,1,0,0,0,1
4605,4631.0,3019.0,1.0,0.0,27.02,34.0,611.68,1,0,0,1,0,0,0
4606,4632.0,1691.0,1.0,1.0,537.77,25.0,725.6899999999999,0,1,0,0,0,0,1
4607,4633.0,3703.0,4.0,0.0,196.71,32.0,679.56,1,0,0,1,0,0,0
4608,4634.0,2220.0,2.0,1.0,-74.0,41.0,555.11,1,0,0,1,0,0,0
4609,4635.0,2492.0,1.0,1.0,-86.0,25.0,541.756,1,0,0,1,0,0,0
4610,4636.0,2008.0,4.0,1.0,-27.44,35.0,766.8,1,0,0,0,0,0,1
4611,4637.0,4106.0,4.0,0.0,67.02,38.0,648.6800000000001,0,0,1,1,0,0,0
4612,4638.0,3654.0,3.0,0.0,71.35,24.0,1149.4399999999998,0,1,0,0,1,0,0
4613,4639.0,2198.0,4.0,1.0,712.02,32.0,971.9759999999999,0,1,0,0,0,1,0
4614,4640.0,1235.0,4.0,1.0,-282.05,16.0,669.9200000000001,0,0,0,1,0,0,0
4615,4641.0,3781.0,4.0,0.0,-44.67,26.0,624.12,1,0,0,1,0,0,0
4616,4642.0,1446.0,1.0,1.0,224.38,21.0,806.16,0,1,0,0,0,0,1
4617,4643.0,4119.0,3.0,0.0,-114.35,24.0,603.45,0,1,0,1,0,0,0
4618,4644.0,2733.0,4.0,1.0,469.77,38.0,578.0,1,0,0,1,0,0,0
4619,4645.0,1634.0,1.0,1.0,344.07,32.0,626.56,0,1,0,1,0,0,0
4620,4646.0,3058.0,3.0,1.0,-127.66,35.0,503.0,1,0,0,1,0,0,0
4621,4647.0,3480.0,3.0,0.0,177.04,30.0,682.2400000000001,0,1,0,1,0,0,0
4622,4648.0,732.0,4.0,1.0,308.61,19.0,822.48,0,1,0,0,0,0,1
4623,4649.0,1215.0,4.0,1.0,-111.46,25.0,657.24,0,0,0,1,0,0,0
4624,4650.0,1933.0,2.0,1.0,-25.0,32.0,991.73,1,0,0,0,0,1,0
4625,4651.0,3709.0,4.0,0.0,302.94,25.0,691.12,1,0,0,1,0,0,0
4626,4652.0,2415.0,3.0,1.0,189.26,29.0,712.24,0,1,0,0,0,0,1
4627,4653.0,3194.0,1.0,1.0,316.73,33.0,679.9200000000001,1,0,0,1,0,0,0
4628,4654.0,861.0,4.0,0.0,-224.15,19.0,1009.4,0,0,0,0,1,0,0
4629,4655.0,3787.0,1.0,0.0,-14.54,27.0,586.5599999999998,1,0,0,1,0,0,0
4630,4656.0,3526.0,1.0,0.0,384.52,31.0,769.04,1,0,0,0,0,0,1
4631,4657.0,3652.0,4.0,0.0,-16.22,30.0,673.8,0,1,0,1,0,0,0
4632,4658.0,2463.0,1.0,1.0,-94.0,26.0,537.11,0,0,1,1,0,0,0
4633,4659.0,2375.0,1.0,1.0,47.46,35.0,675.24,1,0,0,1,0,0,0
4634,4660.0,2873.0,2.0,1.0,475.76,21.0,642.5600000000001,1,0,0,1,0,0,0
4635,4661.0,1421.0,2.0,1.0,387.62,26.0,902.4900000000001,1,0,0,0,0,1,0
4636,4662.0,1539.0,1.0,1.0,-132.91,30.0,845.1600000000001,0,1,0,0,0,1,0
4637,4663.0,2398.0,3.0,1.0,315.98,19.0,525.0,1,0,0,1,0,0,0
4638,4664.0,3423.0,2.0,0.0,278.39,40.0,722.8000000000001,1,0,0,0,0,0,1
4639,4665.0,4111.0,2.0,0.0,128.03,34.0,1044.19,0,1,0,0,1,0,0
4640,4666.0,2185.0,1.0,1.0,-19.89,28.0,632.5600000000001,0,0,1,1,0,0,0
4641,4667.0,912.0,1.0,1.0,-64.89,30.0,676.6899999999999,0,1,0,1,0,0,0
4642,4668.0,2006.0,3.0,1.0,317.29,25.0,600.5599999999998,1,0,0,1,0,0,0
4643,4669.0,2781.0,1.0,1.0,443.65,36.0,598.56,1,0,0,1,0,0,0
4644,4670.0,1753.0,4.0,1.0,127.8,26.0,723.2399999999999,1,0,0,0,0,0,1
4645,4671.0,1354.0,1.0,1.0,251.72,35.0,1025.52,0,0,0,0,1,0,0
4646,4672.0,1070.0,4.0,0.0,997.09,26.0,1331.4800000000002,1,0,0,0,1,0,0
4647,4673.0,3038.0,4.0,0.0,-42.0,26.0,846.2799999999999,0,1,0,0,0,1,0
4648,4674.0,3171.0,3.0,1.0,143.69,25.0,746.91,0,1,0,0,0,0,1
4649,4675.0,1794.0,2.0,1.0,-75.01,23.0,845.16,1,0,0,0,0,1,0
4650,4676.0,1627.0,4.0,1.0,330.4,22.0,642.4499999999999,1,0,0,1,0,0,0
4651,4677.0,2773.0,1.0,1.0,134.49,20.0,531.0,0,1,0,1,0,0,0
4652,4678.0,2099.0,3.0,1.0,-122.22,40.0,539.0,1,0,0,1,0,0,0
4653,4679.0,2667.0,2.0,1.0,609.01,25.0,1061.2,0,1,0,0,1,0,0
4654,4680.0,1761.0,4.0,1.0,20.45,29.0,715.48,1,0,0,0,0,0,1
4655,4681.0,3776.0,4.0,1.0,125.25,29.0,680.3500000000001,1,0,0,1,0,0,0
4656,4682.0,1614.0,4.0,1.0,243.16,21.0,724.13,0,1,0,0,0,0,1
4657,4683.0,1623.0,4.0,1.0,-216.7,21.0,719.24,0,1,0,0,0,0,1
4658,4684.0,1559.0,1.0,1.0,-37.0,20.0,562.1099999999999,0,1,0,1,0,0,0
4659,4685.0,2081.0,4.0,1.0,409.2,31.0,553.1099999999999,1,0,0,1,0,0,0
4660,4686.0,1734.0,3.0,1.0,252.72,19.0,760.49,0,1,0,0,0,0,1
4661,4687.0,1944.0,2.0,1.0,393.63,25.0,578.68,0,0,0,1,0,0,0
4662,4688.0,2975.0,4.0,1.0,747.03,33.0,1077.0900000000001,0,1,0,0,1,0,0
4663,4689.0,4462.0,4.0,0.0,201.82,40.0,735.24,1,0,0,0,0,0,1
4664,4690.0,3113.0,3.0,1.0,11.23,24.0,875.04,0,1,0,0,0,1,0
4665,4691.0,1841.0,4.0,1.0,-54.34,26.0,628.1200000000001,0,1,0,1,0,0,0
4666,4692.0,1982.0,2.0,1.0,351.63,31.0,609.2399999999999,1,0,0,1,0,0,0
4667,4693.0,3523.0,3.0,1.0,345.07,34.0,694.3499999999999,0,1,0,1,0,0,0
4668,4694.0,929.0,3.0,1.0,185.05,18.0,768.04,0,1,0,0,0,0,1
4669,4695.0,3274.0,3.0,0.0,290.85,40.0,723.48,1,0,0,0,0,0,1
4670,4696.0,2557.0,1.0,1.0,489.87,25.0,612.1099999999999,1,0,0,1,0,0,0
4671,4697.0,3473.0,1.0,1.0,142.26,37.0,693.47,1,0,0,1,0,0,0
4672,4698.0,1048.0,4.0,1.0,58.46,31.0,814.6,1,0,0,0,0,0,1
4673,4699.0,2175.0,1.0,1.0,-25.0,23.0,610.2299999999999,0,1,0,1,0,0,0
4674,4700.0,689.0,2.0,1.0,384.19,16.0,924.0699999999999,0,0,0,0,0,1,0
4675,4701.0,3946.0,1.0,0.0,200.82,26.0,649.8,1,0,0,1,0,0,0
4676,4702.0,1403.0,2.0,1.0,-6.88,20.0,648.24,1,0,0,1,0,0,0
4677,4703.0,2905.0,3.0,1.0,288.84,39.0,678.1299999999999,0,1,0,1,0,0,0
4678,4704.0,1998.0,2.0,1.0,195.94,23.0,718.48,1,0,0,0,0,0,1
4679,4705.0,3908.0,4.0,0.0,146.7,28.0,794.0400000000001,0,1,0,0,0,0,1
4680,4706.0,3135.0,3.0,1.0,282.72,37.0,754.25,1,0,0,0,0,0,1
4681,4707.0,1680.0,4.0,1.0,375.85,30.0,616.1200000000001,1,0,0,1,0,0,0
4682,4708.0,852.0,3.0,1.0,-59.45,28.0,756.36,1,0,0,0,0,0,1
4683,4709.0,2520.0,3.0,1.0,300.29,31.0,660.1299999999999,0,1,0,1,0,0,0
4684,4710.0,2514.0,1.0,1.0,-31.11,21.0,597.0,1,0,0,1,0,0,0
4685,4711.0,2212.0,1.0,1.0,248.05,23.0,1015.08,1,0,0,0,1,0,0
4686,4712.0,1829.0,1.0,1.0,337.85,38.0,677.2299999999999,0,0,1,1,0,0,0
4687,4713.0,4132.0,4.0,0.0,268.06,40.0,737.8000000000001,1,0,0,0,0,0,1
4688,4714.0,751.0,1.0,1.0,140.7,18.0,700.24,0,0,0,0,0,0,1
4689,4715.0,2545.0,4.0,1.0,119.03,35.0,777.04,0,0,0,0,0,0,1
4690,4716.0,4067.0,4.0,0.0,27.79,39.0,646.1199999999999,1,0,0,1,0,0,0
4691,4717.0,3078.0,4.0,1.0,452.53,20.0,849.356,0,1,0,0,0,1,0
4692,4718.0,2950.0,4.0,1.0,323.4,20.0,783.8,1,0,0,0,0,0,1
4693,4719.0,2959.0,4.0,1.0,389.41,37.0,668.68,0,1,0,1,0,0,0
4694,4720.0,2214.0,3.0,1.0,258.05,26.0,714.8,1,0,0,0,0,0,1
4695,4721.0,2077.0,3.0,1.0,72.57,41.0,660.2299999999999,0,1,0,1,0,0,0
4696,4722.0,1939.0,4.0,1.0,-20.0,41.0,642.68,1,0,0,1,0,0,0
4697,4723.0,3772.0,4.0,0.0,215.94,36.0,546.1099999999999,1,0,0,1,0,0,0
4698,4724.0,4052.0,3.0,0.0,23.9,36.0,648.1199999999999,1,0,0,1,0,0,0
4699,4725.0,3822.0,4.0,0.0,351.19,27.0,814.1600000000001,0,1,0,0,0,0,1
4700,4726.0,3499.0,2.0,1.0,407.19,40.0,774.04,0,1,0,0,0,0,1
4701,4727.0,3205.0,4.0,1.0,464.65,32.0,686.56,0,1,0,1,0,0,0
4702,4728.0,2949.0,4.0,1.0,602.11,29.0,854.04,1,0,0,0,0,1,0
4703,4729.0,2740.0,2.0,0.8,-27.89,37.0,660.68,0,0,0,1,0,0,0
4704,4730.0,1645.0,3.0,1.0,229.93,27.0,762.36,1,0,0,0,0,0,1
4705,4731.0,2762.0,4.0,1.0,592.66,21.0,654.9999999999999,0,1,0,1,0,0,0
4706,4732.0,3064.0,4.0,0.0,201.83,29.0,743.48,0,1,0,0,0,0,1
4707,4733.0,1251.0,1.0,1.0,225.96,26.0,569.5600000000001,1,0,0,1,0,0,0
4708,4734.0,3169.0,1.0,1.0,-30.11,27.0,607.56,1,0,0,1,0,0,0
4709,4735.0,2072.0,4.0,1.0,346.18,36.0,651.24,0,1,0,1,0,0,0
4710,4736.0,3766.0,4.0,0.0,305.06,28.0,703.12,1,0,0,0,0,0,1
4711,4737.0,3599.0,3.0,0.0,465.88,26.0,815.4899999999999,1,0,0,0,0,0,1
4712,4738.0,2951.0,4.0,1.0,184.47,22.0,745.68,0,1,0,0,0,0,1
4713,4739.0,1164.0,4.0,1.0,600.78,20.0,728.91,0,1,0,0,0,0,1
4714,4740.0,3637.0,4.0,0.0,-36.99,29.0,583.56,0,0,1,1,0,0,0
4715,4741.0,3169.0,3.0,1.0,66.57,20.0,702.6800000000001,0,1,0,0,0,0,1
4716,4742.0,1204.0,4.0,1.0,431.97,20.0,703.24,0,0,0,0,0,0,1
4717,4743.0,2516.0,4.0,0.0,-71.0,30.0,551.0,0,0,1,1,0,0,0
4718,4744.0,2108.0,4.0,1.0,481.43,39.0,597.1099999999999,1,0,0,1,0,0,0
4719,4745.0,1445.0,4.0,1.0,-49.67,25.0,651.6899999999999,1,0,0,1,0,0,0
4720,4746.0,3405.0,4.0,0.0,99.57,34.0,760.8,0,1,0,0,0,0,1
4721,4747.0,2745.0,3.0,0.0,240.83,30.0,721.48,1,0,0,0,0,0,1
4722,4748.0,2554.0,3.0,1.0,-106.99,34.0,543.56,1,0,0,1,0,0,0
4723,4749.0,870.0,4.0,1.0,1571.76,22.0,1809.6900000000003,0,0,0,0,1,0,0
4724,4750.0,2215.0,4.0,1.0,237.5,30.0,695.3599999999999,0,0,0,1,0,0,0
4725,4751.0,3419.0,1.0,0.0,411.76,29.0,798.49,0,0,0,0,0,0,1
4726,4752.0,3748.0,4.0,0.0,259.5,41.0,822.49,0,1,0,0,0,0,1
4727,4753.0,1507.0,2.0,0.0,-62.34,19.0,1198.55,0,1,0,0,1,0,0
4728,4754.0,2933.0,3.0,1.0,397.43,31.0,573.4499999999999,1,0,0,1,0,0,0
4729,4755.0,2546.0,1.0,1.0,39.56,24.0,625.0,0,1,0,1,0,0,0
4730,4756.0,2708.0,1.0,1.0,271.05,21.0,632.5600000000001,1,0,0,1,0,0,0
4731,4757.0,2888.0,3.0,0.0,11.56,39.0,835.39,0,1,0,0,0,1,0
4732,4758.0,3411.0,3.0,0.0,134.03,40.0,748.3699999999999,0,1,0,0,0,0,1
4733,4759.0,2546.0,1.0,1.0,-40.0,34.0,639.11,1,0,0,1,0,0,0
4734,4760.0,2142.0,1.0,1.0,297.16,25.0,827.48,0,1,0,0,0,1,0
4735,4761.0,1072.0,4.0,1.0,339.18,33.0,626.1199999999999,0,1,0,1,0,0,0
4736,4762.0,2140.0,1.0,1.0,-35.0,29.0,608.12,1,0,0,1,0,0,0
4737,4763.0,3751.0,4.0,0.0,202.72,26.0,665.36,0,1,0,1,0,0,0
4738,4764.0,1471.0,4.0,1.0,51.58,24.0,638.8000000000001,1,0,0,1,0,0,0
4739,4765.0,2809.0,1.0,0.0,10.45,26.0,651.12,1,0,0,1,0,0,0
4740,4766.0,4300.0,3.0,0.0,239.61,23.0,758.0400000000001,1,0,0,0,0,0,1
4741,4767.0,1214.0,4.0,1.0,439.55,32.0,685.48,0,1,0,1,0,0,0
4742,4768.0,1909.0,4.0,1.0,176.71,29.0,588.5600000000001,0,1,0,1,0,0,0
4743,4769.0,2706.0,4.0,1.0,254.93,26.0,853.48,1,0,0,0,0,1,0
4744,4770.0,2206.0,2.0,1.0,675.47,33.0,817.49,0,1,0,0,0,0,1
4745,4771.0,2235.0,2.0,1.0,408.3,24.0,633.56,0,1,0,1,0,0,0
4746,4772.0,2398.0,1.0,1.0,221.38,28.0,841.81,1,0,0,0,0,1,0
4747,4773.0,4883.0,4.0,0.0,-15.11,32.0,762.848,0,1,0,0,0,0,1
4748,4774.0,1612.0,1.0,1.0,-1.41,21.0,556.23,0,1,0,1,0,0,0
4749,4775.0,2638.0,4.0,1.0,381.19,37.0,655.0,0,1,0,1,0,0,0
4750,4776.0,2206.0,3.0,1.0,390.19,24.0,701.12,0,1,0,0,0,0,1
4751,4777.0,2185.0,3.0,1.0,404.07,21.0,774.3600000000001,1,0,0,0,0,0,1
4752,4778.0,2832.0,2.0,1.0,-55.0,24.0,640.5600000000001,1,0,0,1,0,0,0
4753,4779.0,2523.0,1.0,1.0,377.77,33.0,560.56,1,0,0,1,0,0,0
4754,4780.0,3440.0,4.0,0.0,263.95,23.0,570.56,0,1,0,1,0,0,0
4755,4781.0,2073.0,4.0,1.0,470.31,39.0,830.37,0,1,0,0,0,1,0
4756,4782.0,2889.0,3.0,1.0,389.99,38.0,513.11,1,0,0,1,0,0,0
4757,4783.0,4189.0,1.0,0.0,442.98,38.0,633.68,0,1,0,1,0,0,0
4758,4784.0,3164.0,4.0,1.0,-19.22,27.0,631.12,1,0,0,1,0,0,0
4759,4785.0,3804.0,4.0,0.0,493.99,20.0,972.5200000000001,1,0,0,0,0,1,0
4760,4786.0,2074.0,4.0,1.0,50.79,22.0,732.48,0,0,0,0,0,0,1
4761,4787.0,1106.0,1.0,1.0,227.38,23.0,935.6740000000001,0,0,0,0,0,1,0
4762,4788.0,1372.0,1.0,1.0,463.09,22.0,638.23,1,0,0,1,0,0,0
4763,4789.0,3072.0,1.0,1.0,441.97,19.0,651.5600000000001,0,1,0,1,0,0,0
4764,4790.0,2690.0,4.0,1.0,513.88,33.0,703.8,1,0,0,0,0,0,1
4765,4791.0,1613.0,1.0,1.0,-25.0,38.0,978.4099999999999,1,0,0,0,0,1,0
4766,4792.0,2092.0,4.0,1.0,-37.78,21.0,686.7999999999998,1,0,0,1,0,0,0
4767,4793.0,2455.0,1.0,1.0,756.38,22.0,1062.88,0,1,0,0,1,0,0
4768,4794.0,1714.0,1.0,1.0,221.15,32.0,784.9200000000001,1,0,0,0,0,0,1
4769,4795.0,1891.0,4.0,1.0,-153.69,17.0,778.4,0,0,0,0,0,0,1
4770,4796.0,1589.0,3.0,0.0,305.4,33.0,563.11,1,0,0,1,0,0,0
4771,4797.0,2632.0,2.0,1.0,118.47,22.0,1430.28,0,1,0,0,1,0,0
4772,4798.0,2630.0,3.0,1.0,7.78,36.0,640.0,1,0,0,1,0,0,0
4773,4799.0,4244.0,3.0,0.0,368.51,36.0,800.81,0,1,0,0,0,0,1
4774,4800.0,3455.0,1.0,1.0,57.46,28.0,632.12,0,1,0,1,0,0,0
4775,4801.0,4160.0,4.0,0.0,366.54,18.0,555.56,1,0,0,1,0,0,0
4776,4802.0,1459.0,3.0,0.0,122.25,30.0,922.96,1,0,0,0,0,1,0
4777,4803.0,1159.0,4.0,1.0,524.89,21.0,986.64,1,0,0,0,0,1,0
4778,4804.0,786.0,1.0,0.0,242.94,21.0,615.5600000000001,0,1,0,1,0,0,0
4779,4805.0,2769.0,2.0,1.0,147.14,22.0,741.8,1,0,0,0,0,0,1
4780,4806.0,2206.0,4.0,1.0,-12.33,28.0,889.84,0,1,0,0,0,1,0
4781,4807.0,2574.0,3.0,1.0,436.31,33.0,650.2399999999999,1,0,0,1,0,0,0
4782,4808.0,2234.0,1.0,1.0,-29.55,39.0,637.11,0,0,1,1,0,0,0
4783,4809.0,3346.0,1.0,0.0,10.34,32.0,695.8100000000001,0,1,0,1,0,0,0
4784,4810.0,2821.0,1.0,1.0,-94.0,23.0,507.0,1,0,0,1,0,0,0
4785,4811.0,1317.0,4.0,1.0,594.77,30.0,882.0399999999998,1,0,0,0,0,1,0
4786,4812.0,1181.0,3.0,0.0,728.8,28.0,970.84,0,1,0,0,0,1,0
4787,4813.0,3595.0,4.0,0.0,170.48,31.0,706.24,0,1,0,0,0,0,1
4788,4814.0,1110.0,4.0,1.0,43.9,29.0,656.1199999999999,0,0,1,1,0,0,0
4789,4815.0,1640.0,3.0,1.0,242.16,30.0,890.04,1,0,0,0,0,1,0
4790,4816.0,3269.0,1.0,0.0,-25.0,19.0,655.12,1,0,0,1,0,0,0
4791,4817.0,1335.0,4.0,0.0,-17.22,25.0,916.2800000000001,1,0,0,0,0,1,0
4792,4818.0,3048.0,1.0,1.0,-65.34,29.0,723.68,0,0,1,0,0,0,1
4793,4819.0,1915.0,1.0,1.0,38.68,28.0,567.68,1,0,0,1,0,0,0
4794,4820.0,1291.0,1.0,1.0,1159.23,19.0,1330.48,1,0,0,0,1,0,0
4795,4821.0,1838.0,3.0,1.0,544.78,28.0,888.8399999999999,0,1,0,0,0,1,0
4796,4822.0,4029.0,1.0,0.0,444.75,23.0,914.7199999999999,1,0,0,0,0,1,0
4797,4823.0,1485.0,4.0,1.0,49.46,26.0,651.2400000000001,1,0,0,1,0,0,0
4798,4824.0,2330.0,4.0,1.0,381.52,31.0,649.1199999999999,1,0,0,1,0,0,0
4799,4825.0,3932.0,3.0,0.0,54.68,37.0,681.1200000000001,1,0,0,1,0,0,0
4800,4826.0,3432.0,2.0,1.0,378.3,30.0,592.12,0,1,0,1,0,0,0
4801,4827.0,2168.0,4.0,0.0,185.04,21.0,1010.96,1,0,0,0,1,0,0
4802,4828.0,2942.0,3.0,0.0,240.94,37.0,683.48,1,0,0,1,0,0,0
4803,4829.0,3723.0,1.0,1.0,1.34,28.0,613.45,1,0,0,1,0,0,0
4804,4830.0,3709.0,3.0,1.0,464.43,41.0,710.36,1,0,0,0,0,0,1
4805,4831.0,1288.0,1.0,1.0,502.0,24.0,923.52,1,0,0,0,0,1,0
4806,4832.0,2415.0,4.0,1.0,539.55,32.0,624.0,1,0,0,1,0,0,0
4807,4833.0,3776.0,4.0,0.0,121.25,30.0,1110.0,0,1,0,0,1,0,0
4808,4834.0,1644.0,1.0,1.0,-49.0,38.0,696.6800000000001,0,1,0,1,0,0,0
4809,4835.0,717.0,4.0,1.0,200.6,20.0,754.91,1,0,0,0,0,0,1
4810,4836.0,1587.0,3.0,1.0,-25.11,31.0,592.11,1,0,0,1,0,0,0
4811,4837.0,4242.0,4.0,0.0,108.58,38.0,1147.88,0,1,0,0,1,0,0
4812,4838.0,3364.0,4.0,1.0,-59.89,33.0,659.5600000000001,1,0,0,1,0,0,0
4813,4839.0,2170.0,1.0,1.0,520.77,20.0,606.0,1,0,0,1,0,0,0
4814,4840.0,3415.0,4.0,0.0,-21.11,24.0,683.12,1,0,0,1,0,0,0
4815,4841.0,1325.0,4.0,1.0,173.05,36.0,669.3599999999999,1,0,0,1,0,0,0
4816,4842.0,2789.0,4.0,0.0,-5.22,30.0,818.72,1,0,0,0,0,0,1
4817,4843.0,1363.0,1.0,1.0,85.79,25.0,682.12,1,0,0,1,0,0,0
4818,4844.0,2696.0,1.0,1.0,161.69,38.0,803.36,1,0,0,0,0,0,1
4819,4845.0,1277.0,4.0,1.0,6.11,30.0,735.68,0,1,0,0,0,0,1
4820,4846.0,3291.0,3.0,1.0,364.85,25.0,684.36,0,1,0,1,0,0,0
4821,4847.0,1901.0,3.0,1.0,349.96,31.0,674.12,1,0,0,1,0,0,0
4822,4848.0,2413.4,1.0,1.0,256.83,27.0,817.5999999999999,1,0,0,0,0,0,1
4823,4849.0,4112.0,3.0,0.0,-22.43,36.0,558.23,0,1,0,1,0,0,0
4824,4850.0,555.0,4.0,1.0,708.26,16.0,1330.5900000000001,0,0,0,0,1,0,0
4825,4851.0,3372.0,3.0,1.0,450.21,29.0,542.224,0,0,1,1,0,0,0
4826,4852.0,2709.0,4.0,1.0,-25.89,23.0,593.1099999999999,1,0,0,1,0,0,0
4827,4853.0,2112.0,3.0,1.0,492.11,22.0,897.85,0,0,0,0,0,1,0
4828,4854.0,2488.0,1.0,1.0,60.57,42.0,890.6,1,0,0,0,0,1,0
4829,4855.0,2622.0,4.0,1.0,28.12,23.0,733.4799999999999,1,0,0,0,0,0,1
4830,4856.0,1553.0,3.0,1.0,353.63,36.0,580.0,1,0,0,1,0,0,0
4831,4857.0,2831.0,1.0,1.0,432.32,41.0,539.9999999999999,1,0,0,1,0,0,0
4832,4858.0,3045.0,4.0,0.0,160.47,34.0,713.57,1,0,0,0,0,0,1
4833,4859.0,1212.0,1.0,1.0,437.42,18.0,804.25,0,0,0,0,0,0,1
4834,4860.0,2413.0,3.0,1.0,129.25,26.0,685.2400000000001,0,1,0,1,0,0,0
4835,4861.0,2140.0,2.0,1.0,320.86,28.0,554.56,1,0,0,1,0,0,0
4836,4862.0,2740.0,1.0,1.0,-23.0,29.0,591.0,1,0,0,1,0,0,0
4837,4863.0,2923.0,3.0,0.0,202.37,41.0,910.72,0,1,0,0,0,1,0
4838,4864.0,2764.0,4.0,1.0,117.58,35.0,998.9599999999999,1,0,0,0,0,1,0
4839,4865.0,3827.0,3.0,0.0,92.02,40.0,921.7199999999999,0,0,0,0,0,1,0
4840,4866.0,2432.0,4.0,1.0,449.2,27.0,697.12,0,0,1,1,0,0,0
4841,4867.0,2373.0,2.0,1.0,524.31,40.0,715.1199999999999,0,1,0,0,0,0,1
4842,4868.0,3014.0,4.0,1.0,330.62,21.0,1015.9599999999999,0,1,0,0,1,0,0
4843,4869.0,4034.0,1.0,0.0,-54.11,35.0,544.9999999999999,1,0,0,1,0,0,0
4844,4870.0,4321.0,2.0,1.0,55.81,26.0,596.24,0,1,0,1,0,0,0
4845,4871.0,2827.0,1.0,1.0,523.43,32.0,635.0,1,0,0,1,0,0,0
4846,4872.0,4142.0,1.0,0.0,-25.0,33.0,708.79,0,0,1,0,0,0,1
4847,4873.0,1670.0,1.0,1.0,20.0,21.0,654.5600000000001,1,0,0,1,0,0,0
4848,4874.0,1641.0,3.0,1.0,13.23,25.0,1063.2,0,1,0,0,1,0,0
4849,4875.0,2358.0,1.0,1.0,400.99,32.0,573.4499999999998,0,1,0,1,0,0,0
4850,4876.0,1287.0,4.0,0.0,526.1,19.0,1215.0,0,1,0,0,1,0,0
4851,4877.0,3402.0,4.0,1.0,-53.56,32.0,989.8499999999998,0,1,0,0,0,1,0
4852,4878.0,1083.0,1.0,1.0,-196.03,18.0,986.4,0,0,0,0,0,1,0
4853,4879.0,2019.0,2.0,1.0,-29.31,31.0,562.1199999999999,1,0,0,1,0,0,0
4854,4880.0,2752.0,1.0,1.0,425.2,42.0,617.1199999999999,0,1,0,1,0,0,0
4855,4881.0,2480.0,4.0,1.0,490.99,39.0,665.45,0,1,0,1,0,0,0
4856,4882.0,333.0,3.0,1.0,-13.44,19.0,1044.52,0,1,0,0,1,0,0
4857,4883.0,2259.0,4.0,1.0,565.21,37.0,873.0400000000001,0,1,0,0,0,1,0
4858,4884.0,1038.0,1.0,0.0,732.35,26.0,1013.4,1,0,0,0,1,0,0
4859,4885.0,3985.0,4.0,0.0,188.61,23.0,767.6,1,0,0,0,0,0,1
4860,4886.0,3300.0,1.0,0.0,-38.89,28.0,647.36,1,0,0,1,0,0,0
4861,4887.0,2760.0,3.0,1.0,429.54,38.0,531.0,0,0,1,1,0,0,0
4862,4888.0,3222.0,4.0,0.0,-22.0,35.0,680.3499999999999,1,0,0,1,0,0,0
4863,4889.0,3381.0,1.0,1.0,83.92,33.0,724.81,0,1,0,0,0,0,1
4864,4890.0,3710.0,4.0,0.0,192.37,28.0,707.24,0,1,0,0,0,0,1
4865,4891.0,3311.0,1.0,0.0,246.61,35.0,943.7860000000001,0,1,0,0,0,1,0
4866,4892.0,1920.0,1.0,1.0,432.74,39.0,930.72,0,1,0,0,0,1,0
4867,4893.0,1736.0,4.0,1.0,141.03,32.0,771.4799999999999,0,1,0,0,0,0,1
4868,4894.0,920.0,3.0,1.0,-100.68,18.0,1099.0,0,0,0,0,1,0,0
4869,4895.0,1200.0,4.0,1.0,-119.24,23.0,643.68,0,1,0,1,0,0,0
4870,4896.0,4129.0,4.0,0.0,206.03,27.0,780.47,0,1,0,0,0,0,1
4871,4897.0,1410.0,4.0,1.0,592.8,22.0,884.4,0,0,0,0,0,1,0
4872,4898.0,2110.0,1.0,1.0,281.28,30.0,640.8,0,1,0,1,0,0,0
4873,4899.0,3876.0,4.0,0.0,416.43,20.0,669.36,1,0,0,1,0,0,0
